MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.5548,3.0,8.6519,0.7033,4690.2746,33.1752,40.1012,-117.0897,1.47766
3.7582,42.0,5.9545,1.7153,592.4546,9.9997,39.7947,-117.3249,3.39778
5.9508,38.0,3.948,1.2791,902.9398,10.9804,35.0177,-116.6096,4.01383
2.6692,29.0,7.5196,1.0913,1635.4779,0.7,35.3098,-123.9437,0.50993
4.7776,2.0,5.8911,2.2002,3605.1897,15.7921,39.6406,-123.7931,4.13984
7.1777,43.0,8.6455,2.1911,229.6232,10.2069,33.2566,-118.4588,3.87008
4.8864,40.0,3.9388,0.9952,366.6413,24.3769,41.0762,-115.2138,4.54761
3.2914,14.0,3.4829,1.0077,1168.6811,0.7,40.9711,-114.5283,4.49642
4.4243,12.0,2.0754,1.5811,1541.1892,6.1192,37.0106,-114.3539,4.97173
2.6275,52.0,8.0059,1.8856,813.8456,30.3058,39.1233,-120.6749,1.91136
3.835,24.0,7.9648,1.4768,1509.3238,12.6631,33.5325,-118.8798,2.58691
3.3766,28.0,7.0789,0.953,16.3708,1.9222,37.654,-122.5288,0.6547
4.3519,39.0,3.0304,0.5,313.7336,30.8622,41.7252,-122.3566,1.41548
2.9332,18.0,1.9673,1.1835,2585.1291,0.7,41.3842,-118.269,2.99835
4.475,25.0,7.5566,1.5693,2009.5069,29.4323,34.557,-117.1519,0.92931
2.9182,37.0,5.9891,0.9627,1438.9922,15.4106,39.0073,-118.757,1.11297
5.6005,6.0,3.1954,1.0306,1133.9305,5.2334,35.6595,-114.8621,0.99325
3.0771,45.0,6.9022,1.3344,318.2943,0.7,36.4756,-121.1398,3.95744
0.9849,30.0,9.888,0.6973,451.8904,13.4537,39.8433,-122.5951,0.33642
2.0553,31.0,4.5647,0.8407,4746.0922,7.183,41.2316,-120.0101,3.73316
3.702,34.0,5.198,1.1435,3.0,0.7,34.9362,-114.5356,0.9324
7.9047,19.0,7.6622,0.9867,829.2459,5.0049,40.5571,-118.4757,0.36637
5.4952,28.0,8.3725,1.3256,14.7292,46.2854,41.385,-123.3118,2.94713
0.8533,8.0,5.5363,1.0789,597.225,25.9074,39.2504,-120.9578,1.11255
1.5016,11.0,1.1723,0.5,560.1644,3.0514,36.0457,-115.6984,1.19232
6.3218,16.0,7.9512,0.5,175.449,28.6893,39.3394,-118.1742,2.90552
5.0167,26.0,3.8322,1.6152,102.5395,15.0338,39.0421,-115.8944,3.67741
9.9598,1.0,6.4083,0.9588,2724.0129,0.7,38.8,-123.2171,3.66713
2.8555,31.0,8.133,1.2065,558.378,3.5558,41.9133,-119.0552,2.60178
2.2682,27.0,7.0548,1.0444,1168.8918,8.4784,36.5653,-117.2297,3.17711
3.8054,48.0,5.655,1.5051,2015.4313,19.8118,33.7007,-121.7668,3.87869
2.826,44.0,5.3104,0.6524,1102.7161,18.8746,34.419,-117.0635,4.9773
6.0338,49.0,3.6132,1.6238,819.5883,0.7,39.9812,-119.2862,4.87254
2.7742,9.0,6.0213,1.9946,957.1136,3.6908,37.0261,-116.7906,1.98574
3.1738,26.0,2.8425,2.3458,2571.3984,10.8386,33.5369,-119.1164,3.79869
2.0937,6.0,7.4278,0.5,1078.2749,0.7,32.7836,-117.361,4.1474
5.3156,7.0,7.6376,1.5961,289.7021,15.3394,36.5581,-120.8001,4.19182
2.1691,13.0,5.2502,1.8158,292.9155,25.5433,39.6714,-115.5332,3.75742
4.5167,49.0,3.7254,0.6216,991.8165,8.8531,34.2912,-120.2461,3.63807
8.5624,10.0,1.2096,0.6318,321.0976,0.7,32.7409,-116.2324,0.78523
1.2064,43.0,3.4354,0.6144,2231.578,23.0159,41.6869,-121.2357,4.62213
7.3422,46.0,3.7179,1.3084,2949.1394,7.3195,33.7247,-119.4565,3.80368
4.2293,49.0,5.5628,1.803,250.6389,18.5981,34.3451,-119.8698,4.61247
1.9062,31.0,3.2737,0.5,823.6042,0.7,38.7694,-116.5348,3.26958
3.8802,48.0,7.532,0.6097,1976.2973,0.7,36.3648,-117.3544,4.28935
5.2394,37.0,8.8248,0.8944,124.519,4.2372,41.2913,-118.0749,3.15955
2.3518,18.0,5.6909,1.1726,1285.4626,0.7,41.4359,-119.146,1.92065
4.6456,11.0,2.1487,1.1136,1138.2931,0.7,38.8981,-123.2639,1.6328
7.6417,10.0,1.0,1.1664,2139.1229,7.5242,36.616,-121.5335,3.49788
2.7723,28.0,5.5357,0.5,4349.4053,1.9767,34.0498,-124.1194,4.63613
2.0794,21.0,4.445,0.7033,950.6087,4.8159,33.3547,-118.3076,3.64445
3.431,25.0,2.9284,1.0869,471.8739,12.9299,39.0224,-123.0298,2.20171
3.7744,6.0,4.7194,1.5184,69.5711,30.1866,32.6497,-123.0176,3.73701
6.1863,42.0,11.27,0.5867,2450.8159,14.5635,38.3928,-118.0619,2.61913
3.3724,11.0,9.759,1.1971,278.2486,42.2651,37.6546,-117.3473,2.49411
2.9085,33.0,9.6396,0.797,2738.6534,0.7,35.9997,-123.3749,2.99454
2.05,5.0,4.3243,0.5,1364.7776,0.7,33.1436,-119.4593,4.52438
1.3231,34.0,4.694,0.9986,265.7136,9.6674,41.9988,-123.3891,3.28311
1.7097,32.0,7.7521,1.2483,928.9904,0.7,39.3788,-123.507,4.57089
1.7038,43.0,5.5304,0.7755,1437.9716,2.9781,39.2533,-117.9504,1.57938
3.1917,46.0,6.8153,1.146,1336.3416,0.9247,39.492,-116.8543,1.091
1.4758,24.0,2.3714,0.5,27.6346,0.7,39.7937,-121.6395,1.92229
3.5637,13.0,6.452,2.1272,1265.4519,0.7,33.1105,-120.1639,3.64954
8.469,43.0,1.8067,1.0587,3434.5531,32.2195,33.6519,-119.1875,3.08992
6.2746,6.0,1.0,1.509,1422.1514,0.7,37.8558,-115.5645,4.68123
3.1755,34.0,4.4773,1.0324,1197.4891,6.87,35.0934,-117.9289,0.56994
11.1313,51.0,7.6846,1.2536,2011.5838,13.7202,40.8006,-115.7361,3.96064
3.7812,25.0,6.3046,1.2705,1056.1093,4.7068,41.6933,-121.9619,0.59801
4.0592,41.0,4.9719,1.3156,1933.6805,0.7,39.818,-119.0716,4.45852
3.3971,23.0,1.0,1.1109,271.9568,13.4245,33.1442,-117.4553,2.67075
3.6043,50.0,1.5169,1.1247,3602.4034,21.2846,36.9971,-122.0407,0.56131
2.7214,46.0,4.716,1.1231,813.5163,0.7,36.9235,-122.6189,4.10718
3.1998,13.0,4.57,0.6691,687.1833,4.7515,37.3414,-117.7472,2.6447
7.3664,28.0,5.2631,1.3719,1946.8637,0.7,38.8877,-122.5981,3.59487
6.6077,44.0,9.718,1.0459,1259.3231,0.7,33.6609,-117.754,3.06467
0.957,44.0,5.7409,1.3482,395.2276,0.7,38.9957,-121.8097,0.59408
1.5779,13.0,8.6215,0.5,450.5124,9.7491,40.0679,-119.9571,2.48493
2.3698,7.0,3.6703,1.327,1445.2724,0.7,34.5717,-118.7368,3.42009
5.766,48.0,1.0,1.2809,706.0034,6.9128,36.7702,-120.4786,0.85686
6.6802,17.0,7.9793,1.4416,756.0409,6.5697,32.8808,-121.534,0.25462
5.2294,9.0,8.5864,1.4618,1601.7392,0.7,33.1885,-115.1284,2.27303
1.9018,14.0,8.9124,1.233,1370.8461,0.7,37.1333,-114.8786,0.67916
2.7512,30.0,3.1354,0.7891,263.2274,18.3018,40.2731,-122.4336,3.87662
4.6858,41.0,3.9983,0.938,3036.9897,16.6438,34.8826,-115.3878,3.33823
3.2255,38.0,4.0656,0.6358,567.0994,0.7,37.6806,-123.7509,1.50414
2.9948,30.0,6.6198,0.8146,1579.9646,1.5172,33.4305,-123.977,3.47716
3.018,33.0,3.1294,1.3117,3661.3083,9.9995,39.8571,-117.6599,4.91689
6.3648,25.0,6.187,0.5,825.8263,6.9298,41.5406,-121.2249,1.62755
4.9237,31.0,7.5988,1.2849,963.9063,0.7,35.5956,-121.3891,0.75988
3.1053,23.0,7.0999,1.0828,1601.8749,8.5298,40.8156,-120.066,3.2267
4.3273,52.0,2.9955,0.5363,567.8666,1.0251,33.198,-122.504,3.88434
1.7548,27.0,7.7109,0.968,621.2655,0.7,35.1405,-115.4935,1.67395
2.754,33.0,5.5674,0.9112,1275.3756,0.7,37.4077,-123.3177,1.12198
6.0645,51.0,4.0171,1.4165,537.248,0.7,36.7051,-117.1604,3.35423
1.4207,47.0,7.8647,1.2534,535.186,0.7,34.3445,-121.6652,4.51148
4.9538,49.0,5.5597,0.7212,2302.7951,0.7,40.1876,-118.7361,4.5376
0.9503,20.0,8.7954,0.8228,48.8477,26.1676,34.2371,-118.7363,2.77395
7.9689,28.0,7.9351,1.2061,37.1675,0.7,35.1681,-121.5439,1.45544
2.7191,8.0,7.0532,1.7879,497.4833,0.7,34.6004,-116.6361,2.78323
4.4853,22.0,5.3042,0.9942,1668.3562,0.7,33.3232,-121.9521,0.83796
3.8898,35.0,1.9779,1.1201,519.807,4.1733,34.5711,-123.3922,1.14345
3.9621,31.0,1.852,0.5,1413.7838,6.2329,34.9778,-123.2723,1.77012
4.2882,44.0,11.6012,0.9885,480.5875,11.4393,34.4926,-115.064,3.93473
1.2701,24.0,6.68,0.6259,44.37,31.4684,32.54,-119.6024,4.66428
4.0037,15.0,8.5756,1.7649,1851.8301,14.7651,39.2985,-115.842,3.03913
3.3255,50.0,5.773,0.5,1116.813,0.7,37.4311,-115.6413,3.64853
2.7272,45.0,5.1516,0.5,1472.7205,11.6576,37.5386,-117.5456,1.62335
2.3691,31.0,5.6255,1.4553,278.0835,0.7,37.4118,-114.7087,0.63825
4.0546,5.0,5.9443,1.2176,1369.2765,0.7,38.0294,-117.3052,2.22178
2.0942,22.0,5.5082,1.3143,2359.7864,3.2799,35.6918,-117.1493,3.21832
6.0115,17.0,9.3192,1.1764,215.5673,0.7,38.7134,-123.3401,2.61056
4.6481,28.0,7.4757,1.3869,474.1002,0.7,40.9124,-115.159,0.19946
4.1791,3.0,6.351,1.252,2235.7878,5.2655,33.9606,-122.1413,3.81017
5.8886,19.0,7.4653,1.3114,1470.8687,14.6759,40.1813,-115.5697,0.72455
1.1506,38.0,7.7241,1.5057,297.1627,24.2757,41.5871,-116.988,4.03512
1.7217,27.0,6.2504,0.6854,452.1216,0.7,35.1761,-117.8237,3.49509
4.7499,17.0,6.8663,0.5282,3357.813,0.7,36.2126,-120.9977,2.28503
2.4451,32.0,7.1883,1.2894,676.2387,0.7,34.6134,-121.4064,0.31359
2.6159,37.0,7.0785,0.9762,138.9183,10.7272,41.6474,-114.9808,2.83501
1.5788,21.0,5.3692,0.7232,1551.3418,0.7,34.4625,-117.9159,3.61798
2.0975,37.0,7.3575,1.794,731.7053,40.9557,37.8034,-123.4216,4.68982
6.0769,51.0,2.8607,2.1491,1873.2589,16.5781,40.685,-119.7118,3.03227
4.6947,11.0,5.7809,0.5,170.433,7.598,34.1759,-115.5425,3.89338
4.0321,1.0,5.4182,0.5,523.42,0.7,40.5802,-120.0389,3.1685
2.6712,30.0,7.2072,1.3103,710.747,0.7,34.1737,-117.7683,1.4573
3.9053,26.0,3.7493,0.5,1218.2145,10.5428,37.1102,-116.442,1.12993
6.337,45.0,4.1132,1.6854,291.5388,27.1402,32.7509,-123.2866,2.58283
2.4783,49.0,3.4104,1.722,553.4933,0.7,37.9448,-116.0512,3.44028
3.6001,43.0,6.9534,1.0832,2068.8163,0.7,37.3769,-117.9869,1.7222
8.2101,50.0,1.3217,1.1752,298.0726,17.6488,39.2788,-116.8146,0.28494
5.1957,36.0,3.2103,0.9076,681.2087,23.2184,40.2623,-116.1844,3.05103
2.6916,26.0,1.0,0.7391,707.9518,3.4513,41.7514,-121.4293,0.96467
4.9909,42.0,3.7526,0.7192,331.8972,0.7,39.241,-121.5758,0.4583
1.4069,27.0,5.4809,1.4962,2936.3611,0.7,38.0005,-121.1472,4.07294
3.526,26.0,8.2919,1.346,1030.8289,0.7,40.3001,-123.6441,1.45395
4.9882,43.0,8.6038,1.3551,695.1981,13.9301,40.2486,-119.3121,1.66938
4.4439,18.0,2.0498,1.9682,2145.129,27.8293,40.9098,-117.3973,3.35721
4.9645,33.0,4.492,0.9838,53.3455,9.0967,40.823,-121.8026,1.19928
5.5065,36.0,6.414,1.4196,9021.0281,0.7,39.2486,-118.1439,0.92472
4.6181,37.0,4.6213,1.5253,4621.6521,0.7,39.2091,-122.0913,0.19502
4.5524,34.0,3.41,0.6433,130.6501,0.7,34.8634,-118.2967,3.85556
4.0789,26.0,1.1864,0.8409,3121.5657,0.7,32.9363,-123.8536,4.04939
1.9617,22.0,2.7328,1.0356,530.174,0.7,37.5906,-124.0172,3.69786
6.0756,24.0,8.4687,0.6587,157.3192,0.7,35.8816,-119.1239,2.59268
3.5914,12.0,8.1222,1.156,1203.2503,3.0162,35.6217,-120.1746,3.22843
5.1326,11.0,11.8682,1.0243,2891.1899,17.5445,37.0421,-123.4445,0.46428
5.7728,21.0,7.5397,0.5,247.8943,1.8502,40.2742,-121.9623,1.51468
2.7646,16.0,3.0495,1.2048,5006.4174,0.7,39.1963,-118.5117,2.09605
2.896,36.0,6.5284,1.2038,490.7505,0.7,34.4642,-117.8588,0.46846
3.1059,7.0,6.73,0.9764,1201.078,14.4591,34.1154,-117.8557,2.1671
6.6352,28.0,6.9859,1.3239,1559.6766,9.3711,41.9359,-116.8157,1.57559
2.2065,24.0,5.0165,1.3838,615.4248,0.7,38.697,-122.8363,0.23227
7.1939,13.0,4.72,0.5,2997.082,3.8174,38.974,-115.357,3.0591
4.0561,14.0,6.5635,0.7094,6957.3108,0.7,40.0031,-120.2446,4.87487
4.2022,43.0,3.3675,0.5,748.0118,0.7,37.6904,-116.0068,4.62976
5.6476,31.0,8.0331,2.2289,223.4743,23.8654,35.9398,-123.7932,2.58225
3.8265,8.0,2.8161,0.5,3076.321,0.7,37.7661,-120.568,3.14951
6.1087,1.0,2.5649,1.9602,1063.6627,0.7,38.5796,-118.0031,4.91152
2.7627,40.0,4.4437,1.2699,1920.4398,2.559,37.2124,-121.0176,2.52507
7.0816,51.0,6.7302,0.5,632.0009,10.8928,38.2491,-117.0956,3.75803
2.878,17.0,7.8327,1.5433,171.3938,0.7,41.5229,-122.4549,2.4587
7.2132,41.0,6.499,1.1408,2794.407,7.1954,36.357,-115.7767,2.70701
2.9195,13.0,3.9352,1.7357,940.274,13.0264,38.6154,-120.4951,2.13166
3.1531,47.0,5.0237,1.419,164.5631,0.7,39.1086,-116.2637,2.35511
2.0604,27.0,4.3288,1.7275,295.6375,6.7707,37.5674,-122.7028,1.86673
2.3842,13.0,7.9474,0.9583,1927.9799,0.7,32.6737,-115.5861,4.18148
3.6007,40.0,5.9028,1.1793,2972.6112,0.7,41.8506,-119.3152,2.97071
4.1337,27.0,8.7402,1.7628,462.5442,1.8484,35.939,-123.0399,2.84109
5.8929,32.0,7.2458,0.7627,468.8895,23.5907,38.5969,-116.8188,0.55572
3.272,12.0,4.7493,1.2985,152.8208,15.3817,40.7881,-114.6792,2.31671
1.9096,43.0,5.0918,0.7263,773.4603,0.7,40.267,-123.3774,2.70223
4.4488,52.0,5.5963,1.416,3163.8684,0.7,38.12,-116.8589,4.0721
3.9947,13.0,5.2596,1.052,255.8338,0.7,39.3112,-116.0409,2.38414
4.6928,16.0,7.232,1.1884,2152.2072,0.7,34.848,-122.6722,3.78665
2.576,34.0,6.4152,1.7744,352.0428,0.7,36.0358,-117.0647,0.48157
2.741,6.0,4.0859,1.0175,322.6444,11.8054,41.8545,-115.7516,4.53901
2.5766,48.0,10.311,1.244,21.4571,21.3756,39.8824,-122.4716,0.74981
6.4472,18.0,5.9008,1.612,1578.6782,0.7,34.3421,-117.2795,4.51423
7.1148,17.0,3.0801,0.9375,697.0998,24.1877,41.186,-115.0209,1.83612
2.6788,47.0,6.8865,0.944,5187.1427,1.225,37.5063,-119.6294,2.3555
2.7076,39.0,2.867,0.5,75.5909,0.7,40.7714,-115.635,1.36568
5.0171,14.0,6.1577,1.0113,97.2019,0.7,38.9299,-121.7513,2.06841
7.4999,7.0,5.2683,1.668,476.9601,5.9982,38.8976,-123.6824,0.4989
8.2926,6.0,5.5521,0.8043,1099.6766,0.7,32.6943,-117.1698,3.27792
2.614,12.0,3.3797,0.9412,1966.5568,0.7,40.7375,-116.519,3.26624
2.9733,34.0,5.1117,0.7811,514.4224,13.809,36.9668,-117.1067,2.23857
4.2417,1.0,5.152,0.5,578.243,23.672,32.7439,-121.7455,2.54595
4.3451,50.0,5.374,0.8395,1810.642,17.2968,37.2409,-115.0663,0.30737
3.3382,29.0,9.8456,0.9624,657.9088,6.408,41.7063,-122.5708,2.01866
2.3406,28.0,4.0625,2.0193,1506.4557,10.4142,39.1592,-117.7173,2.47217
3.6036,5.0,5.9255,1.0227,537.4579,0.7,40.5351,-120.9026,0.30698
8.2882,21.0,2.2545,1.3155,6818.8701,7.0843,33.0384,-118.0027,4.44314
2.7621,39.0,1.0,1.1611,3540.5302,12.2602,41.0191,-120.0922,4.70844
4.1121,47.0,4.6289,1.4806,1258.965,7.2533,33.8338,-122.1766,2.60706
10.9459,38.0,8.8019,0.5,4620.2691,2.0973,41.6596,-123.3103,4.94581
2.7412,34.0,2.3783,1.2142,1175.6955,2.5904,37.7794,-121.276,3.18431
5.1335,21.0,7.1276,1.0305,2714.3251,0.7,35.8668,-119.7502,1.84706
8.4614,24.0,8.246,1.2712,4345.723,0.7,39.9514,-118.602,4.6528
4.918,49.0,8.8331,1.4495,5305.4874,0.7,37.8875,-120.8704,1.35881
6.2258,13.0,7.0035,1.1371,5089.2044,0.7,38.3125,-118.3961,2.34612
5.4729,45.0,3.4838,0.8731,2940.7756,16.4187,33.3989,-115.4255,2.23478
4.7263,46.0,2.4769,1.5161,715.9401,1.1002,32.7686,-123.5695,1.49687
7.0012,23.0,1.0,1.3987,6896.452,13.9424,32.99,-121.1607,3.05887
5.0544,32.0,9.884,1.6042,2154.6079,3.5791,33.2141,-115.2718,4.2883
3.3559,8.0,7.4835,1.096,2715.6005,7.0961,36.341,-118.098,0.53079
3.9548,47.0,6.9385,0.8374,2289.8011,11.7112,32.9907,-122.9005,2.78828
4.4189,11.0,1.0,2.0162,1212.4509,4.3641,40.6751,-122.0084,2.02964
2.9639,13.0,6.9098,0.6528,1110.2572,14.4875,40.3008,-119.3048,4.8238
4.0449,20.0,5.8806,1.6273,761.5976,12.4693,41.5921,-117.5259,3.74953
3.7563,1.0,6.1923,1.6228,190.7631,0.7,35.38,-118.2561,2.84836
5.0468,2.0,4.3958,1.4264,1414.5353,17.2466,35.4413,-119.1288,2.1704
9.5647,11.0,5.793,1.0708,552.68,0.7,37.8013,-117.9506,3.34002
4.1652,46.0,2.8865,1.2018,303.7039,2.0922,39.4995,-120.054,3.91471
7.5926,30.0,5.5849,0.8066,432.5925,1.9602,36.7731,-117.1607,4.98238
4.9582,5.0,2.3414,0.5,697.8266,0.7,39.1794,-116.5036,1.58045
4.0357,7.0,7.8501,0.928,11.1928,0.7,36.1331,-120.1603,1.03754
2.8765,24.0,7.4317,1.0424,612.0826,11.5232,38.3131,-117.2241,4.55895
4.051,31.0,7.1421,0.5426,1445.3831,0.7,33.3867,-116.8849,4.86398
3.9272,48.0,1.7808,0.5929,318.6498,1.8108,33.5309,-116.9681,3.56176
2.4828,30.0,5.6142,0.7484,340.4584,11.5095,33.261,-116.1797,1.95512
2.6972,43.0,7.1369,1.1334,243.6145,16.0074,33.5168,-116.3001,3.76273
4.4374,15.0,7.2332,1.4759,388.3613,12.0959,32.7398,-116.7311,4.74655
7.5556,36.0,9.6584,1.1512,38.0579,0.7,36.7593,-121.2058,1.75047
3.5422,10.0,3.0883,2.192,5469.7269,15.9903,35.5664,-117.082,0.27981
1.5341,1.0,4.6695,0.9905,101.1509,1.2785,40.9602,-115.3557,1.86207
0.8622,7.0,6.4402,1.1072,1856.6032,0.7,39.4546,-117.6016,0.27102
2.0382,44.0,5.8046,1.7607,448.0602,3.8559,35.9656,-119.14,3.30199
5.1972,26.0,7.4542,0.9105,979.484,1.135,36.6483,-121.3445,4.69052
1.7209,43.0,1.0,1.0078,574.9215,0.7,37.7817,-121.1665,1.25256
5.6039,43.0,4.6128,1.0555,5028.3523,14.3223,39.9903,-120.4724,1.99266
5.0579,49.0,4.6307,1.5195,633.0108,0.7,35.5359,-116.3005,1.08248
3.48,30.0,7.2787,1.2135,846.1973,20.1511,37.9008,-120.9886,4.55742
2.4949,1.0,8.2847,1.0464,6386.6983,3.0523,36.6835,-115.8258,1.03835
3.2239,15.0,6.1789,1.313,148.8081,12.6644,33.4007,-122.8146,3.08665
4.383,20.0,10.1999,0.7056,499.4298,13.6104,40.284,-122.3067,3.1743
1.7544,22.0,5.2468,1.4274,693.7169,9.7981,33.9935,-118.2153,3.33926
7.1843,25.0,3.9239,1.6982,851.1687,0.8462,37.9546,-123.1547,3.49546
4.3629,50.0,9.3087,1.7021,4495.8042,0.7,38.1189,-120.4399,0.49374
4.6127,36.0,4.9901,0.8829,685.3169,4.0105,34.4179,-121.1699,2.2733
5.0402,51.0,3.6166,0.5,471.1742,0.7,39.774,-119.8534,1.0545
6.8461,37.0,7.8332,1.9926,537.6168,11.2372,33.6632,-120.2943,2.89143
4.056,46.0,3.6747,0.6083,192.4134,12.8312,33.5473,-115.6199,1.09735
5.1988,45.0,6.7261,1.1276,216.1472,4.3401,33.5756,-119.2475,4.62197
2.518,27.0,8.6939,1.2879,394.9995,0.7,41.1021,-121.3611,3.15025
8.3093,19.0,5.4079,0.5,269.0555,0.7,36.7416,-118.6196,4.16328
3.9175,19.0,8.5365,1.376,587.1208,0.7,34.9013,-116.034,3.6786
2.5111,16.0,6.4036,1.5454,215.1891,17.5335,34.2762,-118.489,3.11011
2.8769,21.0,1.7203,1.3288,1188.2002,0.7,40.3708,-116.2694,1.51204
1.1081,51.0,7.679,0.9836,4287.5977,0.7,38.8045,-120.5283,0.17957
2.867,33.0,9.1286,0.9195,982.3287,0.7,34.9051,-119.002,2.91039
0.7082,42.0,6.6409,0.7102,842.9072,0.7,33.3015,-115.1908,4.96468
5.3866,31.0,4.6207,1.1872,292.8258,0.7,38.5462,-114.407,3.44416
4.5432,34.0,6.1436,0.9552,358.4094,0.7,36.8516,-118.0287,3.68968
2.1092,15.0,4.1701,0.5,1386.0532,0.7,40.1593,-121.848,0.52025
3.5761,51.0,8.8339,1.1605,178.6214,0.7,36.8299,-123.5472,3.1252
3.6598,36.0,6.0747,1.7959,277.5552,24.6691,36.1023,-120.8498,2.13374
1.8658,26.0,6.3169,0.5862,1254.6804,0.7,41.0719,-119.8058,4.57901
3.2596,30.0,5.1036,0.9253,1893.1589,8.5446,39.0655,-122.0156,4.79464
3.7184,31.0,8.0698,1.1437,4054.4356,0.7,35.5983,-120.1217,3.5266
3.2134,25.0,3.2977,0.5,277.3256,17.9532,33.8803,-122.8584,4.6635
2.5097,4.0,11.1826,0.8906,1802.1621,0.7,37.8884,-122.2942,1.86263
2.0637,12.0,5.5885,1.7321,396.9997,20.4063,41.2371,-115.3407,2.83881
3.1543,19.0,6.0283,0.8076,248.9536,18.6622,34.3373,-114.5105,4.24139
2.6781,9.0,3.2213,0.5,2451.3487,14.6431,38.0738,-116.3767,0.59763
4.876,25.0,9.4854,1.1234,504.1865,0.7,38.7814,-122.7139,0.27826
7.052,48.0,6.5856,0.762,574.2844,4.2845,36.0017,-117.5231,1.60325
5.7375,47.0,7.3711,1.4902,718.0963,10.5924,32.8911,-114.3248,2.41426
3.782,41.0,4.1407,1.6052,67.2041,0.7,39.8915,-121.4426,4.72251
2.5621,51.0,8.7369,0.5,2992.8634,11.1646,37.1337,-122.6134,3.38114
5.6618,50.0,4.0173,2.0907,5050.7488,10.8251,41.2657,-120.222,2.92453
5.0224,7.0,7.6728,0.6525,327.5847,2.5133,40.1113,-118.1174,4.71588
6.812,27.0,4.5552,0.7866,112.5366,0.7,33.5359,-121.1693,0.54711
4.0582,48.0,2.606,0.9463,959.6116,0.7,41.1915,-124.0997,1.00801
8.0965,47.0,4.291,1.5293,1530.6509,10.2997,35.3995,-115.2998,4.10794
4.0588,43.0,2.7093,1.9823,968.9894,15.8036,40.5542,-115.94,4.83212
2.5554,6.0,5.3193,0.8854,1506.5016,6.1132,38.4502,-120.8885,2.52409
2.816,35.0,9.2368,1.3757,4301.5265,10.7504,37.5043,-115.4398,3.6115
4.7617,32.0,9.7559,1.7287,573.7741,0.7,40.4245,-117.6889,2.76671
2.6742,14.0,11.3888,0.7588,3123.5651,0.7,41.9641,-122.2067,3.1734
8.0692,6.0,4.8695,1.037,1120.9789,0.7,40.1445,-122.2815,3.90839
4.5672,49.0,5.2327,1.6366,1779.3373,9.7888,39.2906,-118.8777,4.17598
3.7399,51.0,6.0812,1.2731,2543.1223,13.2514,41.1162,-120.7187,4.98769
3.9013,18.0,1.4955,1.0341,441.3713,1.565,34.8045,-118.5815,2.29657
3.1956,31.0,4.0656,0.8961,625.341,8.9948,33.3687,-122.5187,3.44002
1.3098,52.0,3.9997,1.2292,58.2586,0.7,39.0943,-115.3544,1.74482
2.8171,16.0,3.304,0.5,2152.6623,18.2378,40.499,-122.3973,0.46172
7.5819,3.0,4.6028,0.9957,104.6342,0.7,36.2394,-115.6072,0.5257
4.1135,31.0,2.0079,1.1769,777.0101,0.7,34.3815,-114.5454,2.78702
6.0594,38.0,5.6466,1.2279,2433.3948,13.488,33.1916,-123.0937,1.52795
6.1443,17.0,1.609,1.2877,155.1268,0.7,38.4367,-123.5344,3.10594
3.5934,52.0,3.9804,0.8779,7158.4413,0.7,34.6407,-117.7888,2.63518
5.063,5.0,1.3724,1.2018,1184.4736,0.7,38.7207,-122.5095,3.58594
1.4007,16.0,8.156,0.7179,190.2733,0.7,40.0408,-117.77,3.45095
7.283,17.0,10.2144,1.335,20.4361,20.6679,32.8544,-117.629,4.50654
6.9951,31.0,4.1173,0.8888,584.1835,10.3213,40.2133,-121.9445,0.71766
4.6963,16.0,3.3448,1.9237,355.05,12.0789,38.9842,-115.8366,1.56429
4.1888,21.0,6.9848,1.2041,887.4396,9.4094,40.0605,-117.7427,2.68955
3.618,41.0,3.9161,0.567,894.2603,3.032,35.8858,-122.4019,1.12913
6.4019,39.0,2.5114,0.7779,241.4904,0.7,41.4127,-121.1042,0.31936
5.3518,37.0,1.2473,1.6047,1532.7974,2.707,40.7534,-119.4737,2.01354
0.4698,41.0,2.4119,0.6422,757.7575,0.7,37.0947,-119.212,2.57335
3.0155,10.0,8.2244,0.5,1428.0775,8.0552,38.1752,-117.2173,3.73622
1.9134,32.0,8.3461,1.4285,2840.0554,4.0216,38.0268,-118.1085,2.15911
1.7043,25.0,4.1916,1.6248,264.5183,0.7,41.9231,-117.5199,4.89978
6.3689,33.0,6.5008,0.5,808.5411,20.7064,40.9693,-118.9326,0.2516
3.5776,39.0,8.5006,1.9755,2623.4558,7.1663,38.766,-122.9169,4.40371
4.6581,37.0,2.2954,0.9452,1825.553,0.7,36.7194,-117.6863,0.56664
3.8157,38.0,5.974,0.5,519.2761,10.5609,38.7718,-119.577,3.39796
1.7178,38.0,1.1671,0.959,2011.6355,1.973,34.3325,-120.3555,1.48685
1.4207,28.0,4.8969,1.8452,685.754,0.7,37.2549,-117.1701,0.47422
2.9065,15.0,7.272,0.5,5063.3916,10.0729,33.0649,-120.4193,1.8667
3.0387,8.0,8.7616,1.255,419.1455,0.7,34.2628,-116.347,0.57815
3.0377,1.0,6.9483,1.9066,279.6286,0.7,37.9667,-117.3806,4.54
3.0846,10.0,1.0,1.055,3005.3545,0.7,39.1091,-123.4707,1.74823
9.2542,35.0,2.7407,1.096,978.6078,6.0782,37.5005,-116.6471,4.76478
